purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
5203,515,8,12/13/2016 10:45,5,132.6
5204,515,8,9/2/2015 17:37,2,53.04
5205,515,5,11/26/2018 18:55,5,89.7
5206,515,1,9/25/2015 12:45,4,114.32
5207,515,14,11/3/2022 19:59,4,87.76
5208,515,10,7/6/2022 21:57,5,75
5209,515,7,1/17/2016 20:19,3,30
5210,516,14,7/26/2017 5:13,1,21.94
5211,517,14,12/2/2015 3:46,4,87.76
5212,517,5,5/13/2022 5:33,2,35.88
5213,518,9,3/19/2023 3:40,1,14.25
5214,518,11,8/28/2023 23:48,4,106.08
5215,518,13,9/18/2023 13:41,2,52.24
5216,518,8,2/8/2023 21:56,3,79.56
5217,518,13,6/27/2023 4:32,5,130.6
5218,518,8,4/25/2023 5:22,3,79.56
5219,518,2,4/14/2023 15:08,4,33.92
5220,518,7,4/28/2023 3:48,1,10
5221,518,11,5/3/2023 18:46,2,53.04
5222,518,14,7/19/2023 16:21,4,87.76
5223,518,9,12/1/2022 16:46,4,57
5224,518,4,10/27/2022 21:55,4,75.8
5225,518,3,8/2/2023 10:35,2,5.4
5226,518,9,10/28/2022 17:54,3,42.75
5227,518,4,5/8/2023 18:52,2,37.9
5228,519,8,10/8/2021 6:19,4,106.08
5229,519,3,11/10/2022 3:18,1,2.7
5230,519,11,1/14/2022 3:48,4,106.08
5231,519,1,4/20/2021 18:59,1,28.58
5232,519,10,1/3/2021 18:21,4,60
5233,519,4,6/13/2022 14:48,5,94.75
5234,519,5,9/9/2023 9:24,4,71.76
5235,519,9,2/16/2021 14:21,4,57
5236,519,6,1/7/2022 21:26,5,133.6
5237,519,14,9/17/2021 10:56,3,65.82
5238,519,12,3/22/2021 14:13,4,120
5239,519,11,10/9/2022 11:00,5,132.6
5240,519,6,5/1/2022 23:30,2,53.44
5241,520,8,6/15/2021 6:06,5,132.6
5242,520,1,5/1/2018 21:26,2,57.16
5243,520,3,11/23/2022 19:32,1,2.7
5244,520,14,9/10/2017 21:54,1,21.94
5245,520,14,5/17/2020 20:15,4,87.76
5246,520,2,4/27/2023 22:30,3,25.44
5247,520,7,11/28/2021 4:44,2,20
5248,520,13,12/6/2019 2:40,3,78.36
5249,520,3,8/31/2021 12:25,2,5.4
5250,520,13,12/23/2016 15:54,5,130.6
5251,520,1,11/27/2018 6:42,3,85.74
5252,520,14,4/12/2018 18:13,2,43.88
5253,520,6,5/13/2021 5:35,3,80.16
5254,520,7,9/12/2023 7:47,3,30
5255,520,3,9/20/2022 11:41,1,2.7
5256,520,12,6/19/2021 16:14,5,150
5257,521,5,8/23/2023 21:14,4,71.76
5258,521,3,12/22/2019 3:58,4,10.8
5259,521,3,5/29/2019 10:47,2,5.4
5260,521,6,11/8/2019 10:50,4,106.88
5261,521,10,8/8/2021 1:38,4,60
5262,521,5,9/13/2020 18:34,5,89.7
5263,521,12,10/17/2018 19:33,3,90
5264,521,12,5/10/2022 10:28,1,30
5265,521,8,5/21/2022 0:01,1,26.52
5266,521,2,8/3/2020 2:30,1,8.48
5267,521,6,12/8/2018 4:44,4,106.88
5268,521,4,9/1/2021 0:14,5,94.75
5269,521,4,4/19/2023 18:03,2,37.9
5270,521,13,7/26/2021 4:00,3,78.36
5271,521,9,8/30/2022 11:09,1,14.25
5272,521,12,1/1/2020 15:48,5,150
5273,522,8,11/4/2019 10:24,5,132.6
5274,522,9,12/10/2017 14:54,1,14.25
5275,522,1,5/20/2020 7:36,1,28.58
5276,522,2,11/29/2015 3:22,3,25.44
5277,522,3,1/12/2018 0:59,3,8.1
5278,523,11,10/31/2021 0:03,1,26.52
5279,523,10,10/20/2023 17:16,1,15
5280,523,8,1/13/2022 9:34,4,106.08
5281,523,7,12/10/2021 5:53,4,40
5282,523,2,6/7/2021 6:27,5,42.4
5283,523,10,2/25/2021 5:21,5,75
5284,524,5,8/5/2023 9:43,4,71.76
5285,524,13,9/24/2020 15:10,1,26.12
5286,524,13,8/17/2021 11:54,5,130.6
5287,524,7,11/6/2020 13:35,3,30
5288,524,5,4/15/2022 22:52,5,89.7
5289,524,2,7/7/2022 13:08,3,25.44
5290,524,9,1/13/2020 15:06,5,71.25
5291,524,14,5/27/2022 1:47,1,21.94
5292,524,4,10/12/2019 11:01,5,94.75
5293,524,6,3/7/2020 23:54,1,26.72
5294,524,12,10/8/2021 9:27,4,120
5295,524,1,1/29/2020 12:53,3,85.74
5296,524,1,3/4/2023 8:07,5,142.9
5297,524,11,2/6/2021 18:59,1,26.52
5298,524,8,6/25/2023 15:55,5,132.6
5299,525,6,10/13/2022 6:58,4,106.88
5300,525,9,2/11/2023 22:21,3,42.75
5301,525,2,6/24/2022 2:30,5,42.4
5302,525,2,10/10/2018 10:20,1,8.48
5303,526,3,2/1/2016 2:10,5,13.5
5304,526,10,3/13/2022 23:46,2,30
5305,526,14,6/25/2019 3:13,2,43.88
5306,526,3,5/24/2020 13:49,3,8.1
5307,526,6,7/8/2020 0:55,2,53.44
5308,526,14,5/30/2019 13:55,3,65.82
5309,526,6,3/22/2017 21:28,5,133.6
5310,526,7,11/2/2020 2:37,5,50
5311,526,5,8/19/2022 0:35,1,17.94
5312,526,5,8/25/2023 22:32,1,17.94
5313,526,9,6/30/2020 22:22,4,57
5314,526,2,4/20/2023 11:45,5,42.4
5315,526,2,9/5/2019 16:17,4,33.92
5316,526,13,11/8/2018 4:08,2,52.24
5317,526,4,7/5/2021 16:37,1,18.95
5318,527,2,8/24/2023 11:49,4,33.92
5319,527,7,11/29/2019 10:55,2,20
5320,527,10,3/20/2023 15:02,2,30
5321,528,8,6/20/2016 19:20,5,132.6
5322,528,14,7/28/2023 18:59,3,65.82
5323,528,11,10/7/2016 6:53,1,26.52
5324,529,3,5/29/2017 20:18,4,10.8
5325,529,2,10/2/2017 5:14,4,33.92
5326,529,11,11/27/2015 3:17,2,53.04
5327,529,6,3/13/2020 16:59,3,80.16
5328,529,8,2/13/2021 5:28,3,79.56
5329,529,3,11/6/2015 13:06,4,10.8
5330,529,7,12/7/2018 13:02,5,50
5331,529,4,11/8/2018 11:49,1,18.95
5332,529,7,11/13/2016 2:54,5,50
5333,529,1,9/30/2022 13:13,1,28.58
5334,529,3,5/10/2017 7:11,5,13.5
5335,529,7,6/10/2015 17:08,4,40
5336,529,3,1/14/2017 4:26,4,10.8
5337,529,9,8/8/2016 1:29,2,28.5
5338,529,11,2/12/2023 6:01,4,106.08
5339,529,3,10/16/2021 13:19,4,10.8
5340,529,12,7/26/2019 7:02,3,90
5341,530,6,11/21/2020 16:40,3,80.16
5342,530,7,10/1/2019 13:06,2,20
5343,530,5,11/5/2018 1:53,4,71.76
5344,530,7,3/14/2019 3:52,3,30
5345,530,5,4/1/2021 19:43,1,17.94
5346,531,7,1/18/2023 0:58,4,40
5347,531,11,2/18/2020 23:57,2,53.04
5348,531,7,11/10/2020 17:03,1,10
5349,531,11,1/7/2018 15:28,2,53.04
5350,531,7,9/10/2020 14:07,2,20
5351,531,9,7/28/2020 6:42,2,28.5
5352,531,7,3/16/2018 1:03,3,30
5353,531,3,12/17/2019 4:45,1,2.7
5354,531,10,1/18/2022 7:54,2,30
5355,531,1,10/7/2018 4:54,5,142.9
5356,531,7,5/3/2018 5:29,3,30
5357,531,3,4/11/2019 6:19,1,2.7
5358,531,6,12/3/2020 4:09,2,53.44
5359,531,13,10/11/2021 4:42,4,104.48
5360,531,4,6/8/2022 19:41,5,94.75
5361,532,14,2/18/2022 13:00,2,43.88
5362,532,10,6/12/2022 6:37,2,30
5363,532,4,7/26/2021 0:19,5,94.75
5364,532,3,11/13/2022 4:20,5,13.5
5365,532,10,6/5/2023 13:34,2,30
5366,532,9,9/28/2023 6:15,1,14.25
5367,532,2,3/5/2023 6:57,4,33.92
5368,532,2,12/15/2021 2:30,4,33.92
5369,532,1,4/7/2023 22:42,5,142.9
5370,532,3,11/3/2023 13:46,4,10.8
5371,532,14,5/8/2023 1:38,3,65.82
5372,532,1,2/5/2022 11:13,3,85.74
5373,532,8,5/11/2022 16:13,2,53.04
5374,532,12,1/23/2023 0:27,4,120
5375,532,6,10/24/2021 5:49,4,106.88
5376,532,7,4/27/2023 13:09,5,50
5377,532,14,11/21/2022 20:52,1,21.94
5378,532,13,7/20/2022 3:55,1,26.12
5379,532,4,10/28/2021 1:47,1,18.95
5380,533,13,9/19/2021 1:20,4,104.48
5381,533,14,11/2/2017 12:50,5,109.7
5382,533,1,4/15/2017 1:28,2,57.16
5383,533,1,5/5/2018 4:10,2,57.16
5384,533,13,8/3/2018 0:39,2,52.24
5385,533,14,10/28/2023 22:44,2,43.88
5386,533,4,11/6/2020 17:32,2,37.9
5387,533,12,6/21/2018 4:26,2,60
5388,533,9,3/24/2022 5:40,1,14.25
5389,533,4,12/20/2019 14:59,4,75.8
5390,533,12,10/19/2021 5:41,1,30
5391,533,4,10/10/2021 20:00,3,56.85
5392,533,4,5/22/2017 2:54,4,75.8
5393,533,1,12/19/2022 3:42,5,142.9
5394,533,13,2/18/2021 9:26,5,130.6
5395,533,8,7/6/2020 13:19,5,132.6
5396,533,2,6/14/2021 22:09,3,25.44
5397,534,2,6/8/2019 5:20,3,25.44
5398,534,9,9/25/2016 10:21,4,57
5399,534,5,4/4/2022 4:12,1,17.94
5400,534,10,8/19/2017 4:56,3,45
5401,534,14,1/6/2016 13:09,2,43.88
5402,534,10,7/4/2020 18:37,2,30
5403,534,8,4/7/2019 12:37,5,132.6
5404,534,11,7/13/2016 16:18,4,106.08
5405,534,12,10/20/2023 11:20,5,150
5406,534,10,2/6/2023 0:09,4,60
5407,534,14,12/29/2021 8:29,5,109.7
5408,534,4,3/15/2016 1:53,1,18.95
5409,534,9,9/7/2017 9:04,1,14.25
5410,534,1,6/6/2017 13:18,2,57.16
5411,535,9,3/12/2021 3:49,5,71.25
5412,535,5,3/4/2023 12:23,1,17.94
5413,535,8,4/28/2020 21:07,5,132.6
5414,535,4,9/19/2021 20:14,3,56.85
5415,535,4,2/27/2023 5:45,5,94.75
5416,535,14,11/14/2022 17:44,1,21.94
5417,536,12,10/10/2016 2:55,4,120
5418,536,10,4/8/2017 10:15,4,60
5419,536,3,8/6/2020 19:22,3,8.1
5420,537,8,4/1/2022 12:43,2,53.04
5421,537,4,5/5/2023 5:49,1,18.95
5422,537,2,2/20/2021 19:45,4,33.92
5423,537,14,9/4/2020 18:30,1,21.94
5424,537,3,4/28/2018 3:50,2,5.4
5425,537,6,7/20/2018 17:56,3,80.16
5426,538,13,11/11/2019 6:21,2,52.24
5427,538,12,6/27/2016 7:37,2,60
5428,538,2,7/24/2022 1:28,1,8.48
5429,538,4,12/14/2020 12:50,5,94.75
5430,538,12,7/3/2016 16:51,4,120
5431,538,2,6/23/2018 10:52,2,16.96
5432,538,4,9/14/2018 7:56,3,56.85
5433,539,7,2/23/2022 11:58,4,40
5434,539,13,11/23/2018 19:26,1,26.12
5435,539,11,12/29/2017 8:00,5,132.6
5436,539,7,12/13/2021 1:30,4,40
5437,539,10,2/4/2020 21:52,2,30
5438,539,8,2/26/2018 19:34,2,53.04
5439,539,4,11/3/2023 7:52,1,18.95
5440,539,14,6/27/2020 20:37,4,87.76
5441,539,7,12/29/2018 13:35,4,40
5442,539,2,5/10/2018 18:05,2,16.96
5443,539,12,6/5/2023 6:26,4,120
5444,539,12,4/8/2019 0:07,3,90
5445,539,5,1/26/2021 13:22,1,17.94
5446,539,2,1/21/2019 7:26,2,16.96
5447,539,11,11/14/2019 16:49,4,106.08
5448,540,3,5/19/2023 17:10,3,8.1
5449,540,4,5/22/2021 7:47,3,56.85
5450,540,2,7/18/2021 21:33,2,16.96
5451,540,8,7/21/2021 16:03,5,132.6
5452,540,6,8/27/2022 0:25,5,133.6
5453,540,13,8/25/2023 18:03,4,104.48
5454,540,6,1/8/2022 9:41,5,133.6
5455,540,8,5/9/2023 11:08,1,26.52
5456,541,12,4/13/2023 8:16,2,60
5457,541,4,1/28/2022 17:01,4,75.8
5458,541,11,11/12/2022 23:58,2,53.04
5459,541,13,7/17/2023 21:30,1,26.12
5460,541,9,2/21/2022 13:10,1,14.25
5461,541,5,12/8/2022 16:25,4,71.76
5462,541,8,9/16/2023 19:38,1,26.52
5463,541,2,10/31/2023 11:53,5,42.4
5464,541,7,1/4/2023 2:36,4,40
5465,541,3,6/28/2023 9:36,4,10.8
5466,541,12,9/9/2023 2:35,5,150
5467,541,4,10/9/2021 18:30,4,75.8
5468,541,7,3/10/2023 13:27,3,30
5469,541,11,6/22/2023 9:19,3,79.56
5470,541,14,10/4/2023 18:58,1,21.94
5471,541,12,12/11/2022 2:39,5,150
5472,542,3,5/18/2022 5:15,5,13.5
5473,542,3,8/9/2022 23:15,3,8.1
5474,542,1,3/13/2023 0:17,4,114.32
5475,542,12,2/6/2022 16:27,2,60
5476,542,9,9/2/2022 16:32,5,71.25
5477,542,11,9/3/2023 3:18,3,79.56
5478,542,14,3/7/2023 9:00,4,87.76
5479,542,12,9/16/2023 1:33,2,60
5480,542,6,8/19/2022 12:30,5,133.6
5481,542,10,7/2/2023 0:29,3,45
5482,542,2,12/22/2022 8:53,3,25.44
5483,542,9,7/19/2022 17:06,4,57
5484,542,5,12/31/2022 11:40,1,17.94
5485,543,7,2/21/2023 18:02,1,10
5486,543,6,10/20/2021 22:39,4,106.88
5487,543,3,8/15/2020 20:25,3,8.1
5488,543,8,1/14/2020 20:39,3,79.56
5489,543,3,7/17/2017 18:50,2,5.4
5490,543,13,2/9/2019 5:23,1,26.12
5491,543,4,7/6/2018 15:44,3,56.85
5492,543,4,6/17/2017 21:01,1,18.95
5493,543,8,6/23/2022 0:57,4,106.08
5494,544,4,2/8/2019 1:48,2,37.9
5495,544,2,9/7/2022 15:25,5,42.4
5496,544,7,7/16/2022 15:29,4,40
5497,544,1,8/3/2019 6:32,2,57.16
5498,544,9,10/7/2022 2:34,4,57
5499,544,11,12/19/2020 7:02,1,26.52
5500,544,6,1/25/2022 9:38,2,53.44
5501,544,2,2/1/2021 5:10,2,16.96
5502,544,8,6/21/2019 13:55,3,79.56
5503,544,1,2/22/2022 22:19,3,85.74
5504,544,3,6/14/2021 17:05,3,8.1
5505,545,4,6/17/2023 17:15,5,94.75
5506,545,12,10/18/2015 13:41,3,90
5507,545,13,1/9/2017 12:55,4,104.48
5508,545,8,1/3/2020 1:51,3,79.56
5509,545,14,12/17/2020 10:53,1,21.94
5510,545,9,4/17/2021 19:34,2,28.5
5511,545,10,11/7/2018 10:12,1,15
5512,545,13,7/19/2023 23:42,1,26.12
5513,545,7,5/31/2019 0:05,5,50
5514,545,7,12/27/2022 9:39,3,30
5515,545,2,9/11/2018 5:21,4,33.92
5516,545,6,10/8/2016 6:38,3,80.16
5517,545,3,2/24/2019 16:48,2,5.4
5518,545,11,10/1/2017 20:21,1,26.52
5519,545,1,1/4/2023 0:55,2,57.16
5520,545,10,2/23/2018 22:25,3,45
5521,545,12,6/9/2016 0:56,5,150
5522,545,8,9/5/2017 10:40,1,26.52
5523,546,13,1/4/2023 10:23,5,130.6
5524,546,3,9/6/2023 1:03,1,2.7
5525,546,1,10/16/2020 11:20,5,142.9
5526,546,9,2/25/2020 10:55,1,14.25
5527,546,5,3/27/2019 2:56,1,17.94
5528,546,12,6/16/2021 6:30,1,30
5529,546,11,4/9/2022 9:21,2,53.04
5530,546,2,12/24/2021 10:30,4,33.92
5531,546,12,3/10/2023 16:14,1,30
5532,546,7,7/30/2022 23:46,2,20
5533,546,14,10/29/2018 22:30,2,43.88
5534,546,4,5/14/2023 3:50,3,56.85
5535,546,3,1/28/2021 3:23,2,5.4
5536,547,10,10/21/2022 23:32,4,60
5537,547,4,11/2/2021 17:08,1,18.95
5538,547,2,11/15/2021 2:45,2,16.96
5539,547,3,10/4/2021 5:27,4,10.8
5540,547,10,9/23/2023 22:53,2,30
5541,547,12,5/26/2023 4:57,1,30
5542,547,12,2/13/2023 8:59,1,30
5543,547,1,4/7/2022 20:44,3,85.74
5544,547,2,10/22/2022 11:08,1,8.48
5545,547,11,10/11/2023 9:04,1,26.52
5546,547,9,9/18/2022 2:17,3,42.75
5547,547,11,7/17/2022 3:43,5,132.6
5548,547,13,1/31/2023 0:51,5,130.6
5549,547,6,2/16/2023 18:27,5,133.6
5550,547,11,3/15/2022 3:40,4,106.08
5551,547,14,4/21/2022 23:59,1,21.94
5552,547,13,2/3/2022 16:51,2,52.24
5553,548,11,3/18/2022 4:18,5,132.6
5554,548,5,8/27/2021 8:44,2,35.88
5555,548,1,10/6/2021 22:03,4,114.32
5556,548,12,3/5/2020 4:56,3,90
5557,548,14,4/17/2022 9:53,3,65.82
5558,548,5,11/4/2020 13:25,5,89.7
5559,548,10,1/27/2023 0:59,2,30
5560,548,13,8/30/2023 5:13,1,26.12
5561,548,4,2/8/2019 4:50,5,94.75
5562,548,13,1/2/2022 19:17,4,104.48
5563,548,14,6/4/2020 12:16,4,87.76
5564,548,2,2/25/2020 14:33,2,16.96
5565,548,14,9/3/2023 18:25,1,21.94
5566,548,7,11/25/2019 1:33,1,10
5567,548,3,7/13/2023 3:49,5,13.5
5568,548,3,6/7/2023 3:21,5,13.5
5569,549,7,3/15/2022 5:28,4,40
5570,549,4,6/26/2023 21:09,4,75.8
5571,549,6,7/6/2023 5:55,1,26.72
5572,549,8,11/1/2022 11:52,4,106.08
5573,549,8,6/24/2022 7:16,3,79.56
5574,549,8,5/5/2023 4:06,2,53.04
5575,549,9,2/17/2023 5:25,3,42.75
5576,549,1,2/5/2023 1:55,5,142.9
5577,549,8,7/12/2023 11:18,5,132.6
5578,549,9,3/16/2022 2:32,3,42.75
5579,549,3,1/6/2023 21:28,1,2.7
5580,549,4,4/6/2022 11:46,3,56.85
5581,549,3,12/7/2021 14:55,3,8.1
5582,549,2,6/21/2022 11:54,5,42.4
5583,549,9,10/1/2023 18:29,3,42.75
5584,549,8,11/1/2023 7:29,5,132.6
5585,549,14,3/18/2023 9:47,1,21.94
5586,550,8,1/29/2023 2:45,5,132.6
5587,550,1,3/14/2020 23:10,5,142.9
5588,551,12,8/31/2020 4:34,2,60
5589,551,2,9/12/2017 2:04,4,33.92
5590,551,7,4/20/2020 2:26,2,20
5591,551,9,12/27/2021 6:24,2,28.5
5592,551,9,12/10/2017 14:47,1,14.25
5593,551,7,6/4/2017 0:14,2,20
5594,552,1,8/31/2021 4:33,5,142.9
5595,552,1,4/7/2023 17:38,1,28.58
5596,552,2,11/21/2022 11:31,3,25.44
5597,552,12,5/18/2022 12:26,2,60
5598,552,13,6/1/2022 19:02,3,78.36
5599,552,7,4/28/2023 19:50,1,10
5600,552,5,10/18/2021 22:32,3,53.82
5601,552,9,7/30/2023 17:05,3,42.75
5602,552,6,5/26/2021 23:14,5,133.6
5603,552,12,8/31/2023 18:03,3,90
5604,552,1,1/11/2023 20:49,2,57.16
5605,552,8,4/15/2021 1:40,5,132.6
5606,552,8,10/24/2020 3:02,2,53.04
5607,552,1,2/12/2023 5:10,3,85.74
5608,552,4,7/15/2023 4:05,5,94.75
5609,552,1,8/3/2023 22:05,1,28.58
5610,552,2,10/4/2021 8:41,5,42.4
5611,552,2,10/19/2020 23:08,1,8.48
5612,552,14,7/17/2021 7:36,5,109.7
5613,552,10,2/13/2021 13:48,3,45
5614,553,1,7/28/2023 5:25,5,142.9
5615,553,2,7/10/2021 19:36,2,16.96
5616,553,6,1/18/2021 6:53,2,53.44
5617,553,1,8/10/2021 5:28,4,114.32
5618,553,11,10/18/2019 3:33,4,106.08
5619,553,13,5/12/2019 0:36,2,52.24
5620,553,2,2/14/2022 8:32,4,33.92
5621,553,2,11/28/2019 4:28,1,8.48
5622,553,1,6/23/2023 9:04,3,85.74
5623,553,9,2/4/2020 11:14,5,71.25
5624,553,8,4/22/2019 16:16,3,79.56
5625,553,11,11/27/2019 9:19,2,53.04
5626,553,9,1/3/2022 23:31,5,71.25
5627,553,10,2/26/2022 12:07,4,60
5628,554,1,5/10/2018 2:39,5,142.9
5629,554,14,6/5/2022 14:07,3,65.82
5630,554,1,6/1/2022 20:46,1,28.58
5631,554,10,5/30/2020 21:49,5,75
5632,554,7,2/16/2023 7:36,2,20
5633,554,14,10/29/2021 0:28,5,109.7
5634,554,11,4/12/2019 3:44,4,106.08
5635,554,5,12/30/2021 22:46,5,89.7
5636,554,5,8/11/2019 14:15,1,17.94
5637,554,10,6/29/2020 11:47,4,60
5638,554,8,6/29/2019 6:28,2,53.04
5639,554,4,3/22/2019 4:47,4,75.8
5640,554,1,9/28/2020 1:16,1,28.58
5641,554,10,11/3/2019 21:55,2,30
5642,554,1,12/1/2018 21:28,1,28.58
5643,555,8,12/1/2016 18:11,4,106.08
5644,555,3,3/7/2021 16:36,3,8.1
5645,555,14,5/20/2022 3:09,2,43.88
5646,555,10,6/26/2018 13:44,4,60
5647,556,1,7/13/2018 18:43,1,28.58
5648,556,7,10/26/2021 1:11,2,20
5649,556,2,4/3/2020 22:54,5,42.4
5650,556,11,10/17/2022 13:46,2,53.04
5651,556,8,2/23/2019 20:56,2,53.04
5652,556,2,12/19/2021 7:33,5,42.4
5653,556,2,9/15/2020 11:29,3,25.44
5654,556,14,3/19/2019 15:52,3,65.82
5655,557,12,9/5/2022 15:20,2,60
5656,557,13,10/19/2021 14:13,2,52.24
5657,557,5,4/22/2020 8:53,4,71.76
5658,557,2,9/28/2020 22:33,2,16.96
5659,558,12,7/28/2022 10:56,2,60
5660,558,3,2/21/2020 2:26,5,13.5
5661,558,12,4/18/2021 1:02,3,90
5662,558,10,2/23/2019 13:25,5,75
5663,558,12,10/14/2020 16:54,3,90
5664,558,9,2/18/2021 21:49,4,57
5665,558,12,10/14/2021 22:06,2,60
5666,558,10,6/20/2020 9:37,4,60
5667,558,12,12/26/2018 10:48,3,90
5668,558,13,1/25/2019 23:53,2,52.24
5669,558,11,4/28/2023 15:32,4,106.08
5670,558,12,12/15/2019 16:25,2,60
5671,558,2,1/17/2020 21:19,1,8.48
5672,558,8,2/5/2020 10:31,3,79.56
5673,558,1,5/2/2020 12:49,1,28.58
5674,558,13,12/7/2018 19:45,5,130.6
5675,558,10,9/2/2021 8:54,2,30
5676,558,4,9/8/2022 15:42,2,37.9
5677,558,13,4/22/2019 23:54,2,52.24
5678,559,3,2/14/2022 20:04,4,10.8
5679,559,14,1/18/2023 11:54,2,43.88
5680,559,8,1/20/2023 1:27,4,106.08
5681,559,14,5/7/2022 16:58,4,87.76
5682,559,5,12/22/2021 5:53,2,35.88
5683,559,8,3/18/2022 4:19,4,106.08
5684,559,6,3/14/2023 12:40,5,133.6
5685,559,13,8/5/2021 0:39,2,52.24
5686,559,6,3/22/2023 9:27,2,53.44
5687,559,14,8/4/2021 19:24,5,109.7
5688,559,9,4/30/2022 9:06,4,57
5689,559,6,1/25/2023 23:13,1,26.72
5690,559,8,3/26/2022 9:09,1,26.52
5691,559,13,4/13/2023 13:08,5,130.6
5692,559,8,2/22/2022 19:24,5,132.6
5693,559,2,9/19/2021 23:46,1,8.48
5694,560,4,2/10/2021 17:42,5,94.75
5695,560,1,10/12/2020 17:22,3,85.74
5696,560,8,6/18/2021 3:51,4,106.08
5697,560,3,1/13/2021 1:14,2,5.4
5698,560,12,1/23/2021 0:21,5,150
5699,560,6,9/9/2020 0:28,5,133.6
5700,560,6,12/12/2020 4:32,1,26.72
5701,560,11,2/4/2022 22:48,3,79.56
5702,560,4,5/7/2022 3:50,1,18.95
5703,560,10,5/24/2020 12:18,2,30
5704,560,6,4/22/2023 12:35,1,26.72
5705,560,2,5/17/2022 8:30,5,42.4
5706,560,8,4/20/2022 16:21,4,106.08
5707,560,8,2/27/2023 21:50,3,79.56
5708,560,10,10/14/2023 9:53,3,45
5709,560,3,5/13/2020 19:36,2,5.4
5710,560,4,7/31/2020 3:06,1,18.95
5711,560,5,5/29/2022 11:32,2,35.88
5712,560,1,6/7/2021 16:51,3,85.74
5713,561,6,8/23/2021 6:48,3,80.16
5714,561,7,1/17/2022 16:15,3,30
5715,561,9,7/22/2022 21:12,1,14.25
5716,561,11,7/19/2021 12:47,4,106.08
5717,561,7,11/11/2021 4:10,2,20
5718,561,2,6/23/2022 7:49,2,16.96
5719,561,6,12/12/2021 8:20,2,53.44
5720,561,3,5/19/2021 1:43,3,8.1
5721,561,2,5/26/2023 14:36,4,33.92
5722,561,6,6/23/2023 0:01,1,26.72
5723,561,12,8/2/2023 14:37,2,60
5724,561,13,7/21/2022 18:15,1,26.12
5725,562,4,9/28/2023 7:48,4,75.8
5726,562,7,5/7/2023 14:56,5,50
5727,562,4,10/20/2023 23:06,2,37.9
5728,562,3,7/31/2023 18:19,5,13.5
5729,562,14,8/5/2023 8:59,5,109.7
5730,562,7,12/14/2022 17:33,5,50
5731,562,7,9/12/2023 4:47,4,40
5732,562,1,8/10/2023 18:36,5,142.9
5733,562,8,9/26/2023 16:51,4,106.08
5734,563,14,12/22/2021 20:33,1,21.94
5735,563,9,4/24/2019 4:09,4,57
5736,563,7,8/30/2017 20:20,5,50
5737,563,8,4/24/2020 8:02,3,79.56
5738,563,3,7/29/2023 13:19,4,10.8
5739,563,11,11/4/2020 18:40,3,79.56
5740,563,14,11/9/2019 4:16,2,43.88
5741,563,9,12/28/2019 15:02,5,71.25
5742,563,11,1/8/2022 3:46,2,53.04
5743,563,13,7/8/2018 19:37,5,130.6
5744,563,1,7/23/2016 9:29,1,28.58
5745,564,11,10/16/2020 14:02,4,106.08
5746,564,7,7/30/2023 13:24,5,50
5747,564,1,10/12/2022 9:38,1,28.58
5748,564,7,3/27/2023 14:31,5,50
5749,564,4,5/11/2020 19:03,2,37.9
5750,564,14,3/6/2023 4:14,1,21.94
5751,564,9,8/4/2023 9:10,4,57
5752,564,9,10/22/2020 10:27,3,42.75
5753,564,3,4/8/2020 19:22,4,10.8
5754,564,3,4/30/2021 8:49,1,2.7
5755,564,5,2/2/2021 2:12,1,17.94
5756,564,14,10/5/2022 6:26,2,43.88
5757,564,13,5/30/2020 13:11,4,104.48
5758,564,6,1/7/2023 20:10,5,133.6
5759,564,5,4/25/2023 2:58,5,89.7
5760,564,11,12/5/2022 2:26,4,106.08
5761,564,2,11/25/2022 15:36,2,16.96
5762,564,6,1/29/2023 2:18,3,80.16
5763,565,3,6/7/2019 7:50,1,2.7
5764,565,3,11/17/2021 9:34,2,5.4
5765,565,13,5/4/2020 12:20,1,26.12
5766,565,11,2/19/2023 0:27,2,53.04
5767,565,6,7/3/2022 11:27,4,106.88
5768,565,6,8/15/2020 9:46,5,133.6
5769,565,7,2/25/2020 12:30,3,30
5770,565,13,7/2/2021 12:58,3,78.36
5771,565,1,12/12/2020 7:15,1,28.58
5772,565,10,8/15/2022 12:22,3,45
5773,565,3,7/15/2021 21:16,3,8.1
5774,565,13,9/13/2020 21:41,1,26.12
5775,565,10,12/20/2020 9:20,5,75
5776,565,11,3/24/2019 20:21,5,132.6
5777,565,1,3/16/2020 5:47,2,57.16
5778,565,5,5/17/2020 4:25,5,89.7
5779,566,11,4/28/2021 20:56,3,79.56
5780,566,7,5/8/2023 18:48,4,40
5781,566,12,1/9/2022 23:15,1,30
5782,566,12,10/7/2019 16:16,1,30
5783,566,9,10/2/2019 13:37,3,42.75
5784,566,9,4/20/2023 15:11,4,57
5785,566,10,7/29/2023 14:22,4,60
5786,566,2,3/8/2022 0:21,4,33.92
5787,566,3,1/17/2020 0:39,5,13.5
5788,566,7,6/2/2023 5:26,5,50
5789,566,9,9/21/2022 19:24,3,42.75
5790,566,14,1/12/2021 7:48,5,109.7
5791,566,4,3/22/2020 14:20,1,18.95
5792,566,3,11/3/2020 15:10,1,2.7
5793,566,8,10/26/2021 20:07,3,79.56
5794,566,13,8/19/2019 10:46,1,26.12
5795,567,5,10/15/2023 3:36,3,53.82
